"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"MANEALP1",3.78314635498373,-4.52305273524004,2.46990943011434,-1.8312625880499,0.0670613588548385,NA
"PRR19",11.4475305580218,-1.46944619808639,0.802701905244965,-1.83062502840073,0.067156530201185,NA
"KDM5DP1",3.71287817460048,-5.50935259306182,3.01189400195766,-1.8291987000475,0.0673698471254511,NA
"LINC02538",2.65185737453792,-4.50797068326423,2.46555314181281,-1.82838106663146,0.0674923808854042,NA
"DYRK1B",2.92825538230175,-4.63896364499796,2.54257263106178,-1.8245156847538,0.0680741473055575,NA
"LINC02395",13.7092990619573,2.74346568400471,1.50524763747499,1.82260089018096,0.0683638607210403,NA
"OR2W3",5.55953924476633,-2.38604313820463,1.31104842822562,-1.81995042046914,0.0687665555280126,NA
"BOLA2B",5.15284770944891,-1.98608785356546,1.09219884426776,-1.81843064931733,0.0689983374209835,NA
"DBNDD1",25.0800222860686,1.93475426508555,1.06717599307186,1.81296644381623,0.0698369970261622,NA
"ADAMTS7P4",4.07246298888354,-3.53049562084209,1.94888451408479,-1.81154685940949,0.0700562423252071,NA
"GJC3",7.18881635335648,-2.29093532944532,1.26518853355149,-1.81074620002638,0.0701801477348785,NA
"LYZL6",6.5534462212691,-2.32307139527204,1.28537788002101,-1.80730618706001,0.0707145518929888,NA
"KRT6B",3.26814812446144,2.97719707274227,1.64904671220495,1.80540493529225,0.0710113394405768,NA
"C9orf152",17.6116846251555,1.92231796621841,1.06599922545867,1.80330146618192,0.0713408825060074,NA
"ZNF157",23.6612765286932,1.82483441322757,1.0125862367967,1.8021521001514,0.0715214785318345,NA
"OR52N1",6.58180287161398,3.16427726091281,1.75861057532019,1.79930526139176,0.0719704062830121,NA
"RHOD",9.43700492955477,2.83669686469548,1.57933766694177,1.79613069710954,0.0724737333976341,NA
"SNX18P13",3.46512995690644,-5.40740770957887,3.01253115302236,-1.79497154880998,0.0726582330619764,NA
"DHRS4L1",11.3005379097335,-1.26932274111136,0.707298916425544,-1.79460580475099,0.0727165276499844,NA
"ITPK1",19.3000614625709,-1.10248439402947,0.614665199113,-1.79363399070001,0.0728716074947087,NA
"TRA-TGC3-2",8.44588467370853,2.47321643618974,1.37999676126657,1.79219002943153,0.0731025312514256,NA
"NME3",20.8212225311008,1.42792428012187,0.797368802133313,1.79079527102332,0.073326154422602,NA
"FOSL2-AS1",7.70269559002123,2.03238624271627,1.1349332116813,1.79075404772539,0.0733327723039947,NA
"OTX1",15.6404872026382,-2.20255806234827,1.23136567585696,-1.78871159520945,0.0736612745984803,NA
"NONOP1",13.8837659061106,1.72023816224153,0.961774438828724,1.7886087348469,0.0736778501435475,NA
"MYBPH",3.00475034751968,3.82222879787876,2.14134654586169,1.78496507502043,0.0742669820101503,NA
"CD40",16.1283110000622,1.35724643518926,0.762032852808164,1.78108651114933,0.0748983189841249,NA
"RNVU1-8",5.54544142579253,-3.28903517553824,1.84842655118966,-1.77937022892329,0.075179084012835,NA
"PLPPR1",15.4751899871631,0.76083063380159,0.427732601658701,1.77875296587441,0.0752802713747118,NA
"BLZF2P",12.7176255470696,2.34251895062799,1.31924906269503,1.77564571912036,0.0757913293759771,NA
"PP1P",4.84972085769308,-3.25429184982191,1.83286435706867,-1.77552246966413,0.075811658806419,NA
"MCTS1",4.44162688435976,-2.45091945894484,1.38101793306001,-1.77471950238486,0.0759442135093629,NA
"OR7E162P",4.1429877678492,5.3387595686686,3.00943976826687,1.77400445922305,0.076062412714558,NA
"GAL3ST3",4.7379780140497,3.98994975759102,2.24965972025509,1.77357923141309,0.0761327755316273,NA
"FAM20C",1.88195443217164,-3.99557462610674,2.25690366266262,-1.77037890106168,0.0766640421350518,NA
"FZD1",5.8581244407662,-2.84539368445204,1.60938213542145,-1.76800377102913,0.0770602732330222,NA
"NKAIN4",3.12664130261278,4.40430582034787,2.49808589731021,1.76307220864189,0.0778883117960723,NA
"TPRG1-AS1",9.93143081542597,-1.94566766190099,1.10500179433823,-1.76078235516914,0.0782752474237932,NA
"TMEM191C",7.27289565230079,-2.81797860740083,1.60457305430939,-1.75621708206591,0.0790513490326395,NA
"RNA5SP82",15.3040069417601,2.12495507878747,1.21019652448705,1.75587603814029,0.0791095772563084,NA
"RPS27AP4",3.18075710160647,-5.28609917226984,3.01335015937231,-1.75422665561408,0.0793916775159448,NA
"FOXE1",1.97453871198164,4.27474571496079,2.43715904438503,1.75398717814883,0.0794327041897593,NA
"RBMY2OP",3.1700449554404,-5.28198658692295,3.0133791454856,-1.75284500619048,0.0796286154336442,NA
"UBQLN1-AS1",20.145290653751,-1.10863923551752,0.632709831714317,-1.75220801060367,0.0797380467197925,NA
"ZNF396",15.4580298701801,1.07586627828007,0.614202192219129,1.75164838535164,0.0798342871782977,NA
"PIN1-DT",3.02127036087858,4.3490428511565,2.48357768507342,1.75112011888927,0.0799252213713908,NA
"CATSPER1",14.4796338437336,1.76923302887129,1.01053079077854,1.75079576497438,0.0799810963711553,NA
"GLIS2",20.2810269435095,1.77059973516466,1.01201838407787,1.74957269850191,0.0801920741553234,NA
"ANKRD2",8.90463328532531,1.84462732241448,1.0549894335036,1.74847942911476,0.0803810445928458,NA
"H2AC9P",14.616359125849,2.30239735103262,1.31858856044241,1.74610748197309,0.0807922769474081,NA
"LINC01152",4.27886729224552,3.76815802925143,2.15812560948515,1.74603276690201,0.080805258249671,NA
"RNU5E-4P",12.0729271241577,1.14592703361211,0.65736362850081,1.743216362952,0.0812958282797641,NA
"GGCTP2",2.91328170262062,-5.16022375901363,2.96400701268669,-1.74096206146834,0.0816902288652359,NA
"CD9",18.4498057321775,1.79622534842584,1.03258561023882,1.73954133256845,0.0819395884978507,NA
"HSPB9",5.6273665211826,-2.33351775519966,1.34288058160297,-1.73769565750529,0.0822644542985962,NA
"EPPK1",16.1925310835188,1.9505203521675,1.12287802240141,1.73707233845051,0.0823744031879917,NA
"REG3A",3.82889330964816,5.2247876948497,3.00995410146249,1.73583633461755,0.0825927775142769,NA
"CLPSL1",11.6757463045902,3.81542317773286,2.19948413749213,1.73469001785266,0.0827957253299411,NA
"CLLU1-AS1",3.19770888191522,-4.26815443907493,2.46182415865679,-1.73373651569156,0.0829648443262994,NA
"RPS2P32",20.0844132892871,1.06001775369247,0.614639022850351,1.72461837645242,0.0845962695019577,NA
"KRT18P36",2.69035786731402,-5.04511544020797,2.92746418667077,-1.72337392313089,0.0848209274524952,NA
"FOXL2",5.42258817574041,3.7204780823618,2.16403459238832,1.71923225970973,0.0855720889430529,NA
"NPM1P48",2.91918805739948,-5.16167982500884,3.01426454936865,-1.71241765295285,0.0868197281479497,NA
"CFAP141",24.7588529160522,1.22621286916762,0.716410052323071,1.71160757054069,0.0869690122319424,NA
"EPN3",10.7701302935456,2.1745741511067,1.27155422447875,1.71017020685698,0.0872344032711463,NA
"RN7SL432P",6.78325345364661,-2.97775401238646,1.74185684277222,-1.70952855554264,0.0873530868866448,NA
"TWF2-DT",16.854579092541,-1.56526361726883,0.915893629345129,-1.70900153371305,0.0874506653828398,NA
"G6PC1",4.83634676996868,2.66522849000024,1.56337425348086,1.70479236437859,0.0882331561021747,NA
"EIF3KP1",5.46598252028434,-1.87777778574072,1.10192812659436,-1.70408372417556,0.0883654468440634,NA
"ZNF444P1",5.54091101328685,-2.16231751102712,1.27022371226084,-1.70231234872673,0.0886968311455953,NA
"ALG1L2",15.2986113415882,-1.53050413820641,0.899269162693581,-1.70194220117822,0.0887662037287472,NA
"HERC2P10",8.74248408880323,2.2897074842439,1.35365981602885,1.69149402023404,0.0907424889084253,NA
"CLDN19",10.2867492112861,-1.62524268731207,0.960916866282833,-1.69134578061793,0.0907707811608599,NA
"MFSD4BP1",2.50503878574003,-4.9453268155444,2.93466667773088,-1.68514088944786,0.0919613922738844,NA
"TPD52L3",2.68707378050458,-5.04334080789114,2.99371687403642,-1.68464187499843,0.0920576870656195,NA
"LINC00460",3.95832197087742,-4.07593768643112,2.42403739674815,-1.68146650373422,0.0926723374055934,NA
"NHIP",18.963467490192,-1.51799820255047,0.9031868631832,-1.68071333234456,0.0928186096898171,NA
"LINC02103",2.72872998881982,-5.0659131298645,3.01502383439647,-1.6802232446957,0.0929138883708209,NA
"EEF1A1P9",9.92458165922035,1.25017072165157,0.744341115173786,1.6795669299548,0.093041606457824,NA
"ADIRF-AS1",12.0206560893037,1.28540857798596,0.765483612197532,1.67921109936742,0.0931109095596868,NA
"LINC01063",4.77169162950398,2.71217882647118,1.61652359653147,1.67778486641991,0.0933891047545313,NA
"ZNF969P",2.71289146749632,4.19808784502573,2.50522141795708,1.67573525235511,0.09379006152188,NA
"NMD3P1",4.48025138077813,-3.56348770359205,2.12731491966245,-1.67511056809468,0.0939125398439296,NA
"SPATA31C2",7.61892375750386,3.00335700285802,1.79316814609149,1.67488866529575,0.0939560779360755,NA
"OR52T1P",2.69725889073915,-5.04868990678338,3.01516579214689,-1.67443194000571,0.0940457399493182,NA
"LINC01587",16.4518792202557,1.55941713408691,0.932140330550551,1.67294245617059,0.0943386247367928,NA
"RPL5P34",15.798467053644,-1.06834771052125,0.639169179953334,-1.67146311810474,0.0946302377845123,NA
"LINC02747",4.24347211814462,4.85987620381538,2.91012421407328,1.66998926723236,0.0949214871131072,NA
"CXCL2",7.68393458013652,3.0798755082238,1.84876327835578,1.66591123064869,0.0957310964148758,NA
"RN7SL793P",2.45620497329174,-4.91353610252184,2.95397075535732,-1.66336653591125,0.0962390874475111,NA
"MORF4L2-AS1",4.13561518376228,3.2019150122213,1.9268966816057,1.66169522361371,0.0965738993179551,NA
"OR56B2P",11.8573954512831,-2.61502997794464,1.57438482987255,-1.66098524854074,0.096716409415226,NA
"GSDMD",7.31795003742479,-1.22814250366656,0.740567717266555,-1.65837974709409,0.0972408418370252,NA
"MOAP1",1.96752487134378,2.528454683706,1.52798605151665,1.65476293530056,0.0979725951774598,NA
"PCBP2P1",22.7501735366384,-0.806406252150343,0.487439008238285,-1.65437365192597,0.0980516165288739,NA
"LINC02050",17.3355138654808,-2.18546905411544,1.32215425758422,-1.65296072041444,0.0983388579703472,NA
"FAM9B",16.5565030700628,1.87185542253486,1.13271356817086,1.65254083215194,0.0984243484251564,NA
"FLNC",10.6898199482462,2.21321832814847,1.34381573812566,1.64696562583457,0.099565111432394,NA
"LINC01398",5.02973448385906,2.85763028963092,1.7351057368362,1.64694878759466,0.0995685726731047,NA
"PKMP5",9.65389347032007,2.80772477014166,1.705388396184,1.64638435234124,0.09968465259707,NA
"CYP4F29P",15.1536787430022,-3.86964646976888,2.3513353931367,-1.64572288626453,0.0998208249139453,NA
"RPL21P58",2.92992393506483,-3.43698891118219,2.09168970482343,-1.64316385133823,0.100349036851604,NA
"ULK4P1",15.5886232408326,-1.39130040103128,0.847126282762054,-1.64237662004176,0.1005119771342,NA
"HCG26",22.6148046501703,1.63547414776906,0.996186346036713,1.64173515755935,0.100644902206544,NA
"NIFKP5",2.78212504747808,-4.06119415521942,2.47494267341438,-1.64092453487687,0.100813081319132,NA
"PSMC1P6",2.51660306892325,-4.9487489348422,3.01602366732678,-1.64081899901948,0.100834993207688,NA
"PHB1P7",1.64112966399487,-4.32837571517629,2.63988127021837,-1.63960999458822,0.101086283664457,NA
"PNP",21.0766114126556,1.29743810481227,0.791585239049886,1.63903776979159,0.101205393873424,NA
"NRSN2",18.7674859567781,0.95847173694089,0.584792725006758,1.63899394769286,0.101214520173673,NA
"PMF1-BGLAP",18.9948587273861,1.13265096594307,0.693583710505119,1.63304147543804,0.102460273943702,NA
"OR4C15",2.47522034845794,-4.92204010799313,3.01626312344398,-1.63183379783297,0.102714503313297,NA
"PELP1-DT",10.2667404929103,2.49590032576018,1.5320047179223,1.62917274115521,0.103276455770712,NA
"RNU6-2",10.3903762368183,2.58246605049164,1.58604348893648,1.62824416133968,0.103473124244323,NA
"PCSK1N",6.5512672707348,1.75895749106039,1.08136716067624,1.62660524105468,0.103820965493101,NA
"MTND5P27",3.4166924650474,-4.87968959730744,3.00055174517964,-1.62626410464229,0.103893484320501,NA
"LINC02310",4.37488739113877,-4.73841202848195,2.92280064341362,-1.62118892342511,0.104977127566071,NA
"DYNC1LI2-DT",2.87526613678635,4.8119951634469,2.96940961515766,1.62052252369749,0.105120079968011,NA
"MAGEB16",2.33906295553457,-4.84078632595934,2.98761407559434,-1.62028501790223,0.105171065733476,NA
"OSGIN1",23.3522327665432,0.997310727464534,0.615555682612484,1.62017954774106,0.105193713481078,NA
"LINC02801",21.2865707357728,2.36966218819423,1.46260323105712,1.62016747801215,0.105196305476771,NA
"ADORA2BP1",10.9274103450574,2.9732566350893,1.83637911140277,1.6190865037765,0.105428652237738,NA
"IFIT1B",6.40786408749822,2.51594513693258,1.55449430690416,1.61849749192275,0.105555426901987,NA
"ACBD7-DCLRE1CP1",2.3302971021383,-4.83548860034808,2.99017954877824,-1.61712315981956,0.105851698560401,NA
"NAIP",20.5059123235146,1.08391992758587,0.670676376225784,1.61615939670576,0.106059854962509,NA
"OSGEP",2.87062540261302,2.32612928948393,1.44115233081972,1.61407593058594,0.106510957465994,NA
"FAM241B",4.92720917612203,-2.6679198711916,1.65366615013865,-1.61333644700166,0.106671432268342,NA
"WASH6P",6.09870043243244,-2.43002523972762,1.50909780591967,-1.61025032982983,0.107343217920086,NA
"LGI4",15.0027970924248,1.61916409025841,1.00592036173312,1.60963447192651,0.107477678042296,NA
"SPDYE4",12.7003203720582,2.94602348991419,1.8316414614555,1.60840620389383,0.10774624382263,NA
"RPL36P7",4.9257314393418,2.59398664798585,1.61324544020657,1.60793056241566,0.107850387375281,NA
"CDC20-DT",17.1992799605857,1.2195321375265,0.758673356591413,1.60745349356362,0.107954923495355,NA
"CDC42EP1",6.60251225809862,2.88216456027845,1.79512238901778,1.60555323576319,0.108372107421836,NA
"HNRNPA1P12",4.16486127381114,-1.93660628451813,1.20670706530049,-1.60486860498814,0.108522723987506,NA
"TPTE2P4",3.19703244730577,-4.78675478829739,2.98624742674765,-1.60293308097069,0.108949429161027,NA
"H2BU1",7.2529394753714,-0.96890260123829,0.604970159361855,-1.60157089774531,0.109250530551721,NA
"AMELY",3.06813845882422,-3.15633317958395,1.97167068483917,-1.60084196811062,0.109411925566154,NA
"LINC01227",16.8384517499904,-1.53264572502939,0.958101449216535,-1.5996695613838,0.109671907833693,NA
"RASA4",10.1573282397503,-1.48724471976294,0.929886682380285,-1.59938275054758,0.109735582678404,NA
"HCG4P7",2.30947571289427,-4.82227737209955,3.01719757727828,-1.59826370285289,0.109984301792388,NA
"TEKT2",2.07600307577608,-3.6030352159445,2.25581546043236,-1.59722072977278,0.110216513448699,NA
"USP2",21.1929105038478,1.46011133006491,0.91558858955751,1.59472425357612,0.110773911961664,NA
"LINC02800",3.53577504385846,4.0707103150943,2.5527015319923,1.59466755673439,0.110786596700955,NA
"ZNF703",2.11805179280346,-3.06631854614945,1.92388939259045,-1.59381228357455,0.110978085465467,NA
"MTCYBP13",2.27392081832295,-4.80222565599783,3.01739328040061,-1.59151466505561,0.111493797714529,NA
"EVA1CP4",2.82418656435659,4.78598429209632,3.01235967629004,1.5887824849623,0.112109508910548,NA
"PARP4P1",4.44646222199744,-2.85789037024731,1.79986061045037,-1.5878398325147,0.11232256174619,NA
"C2orf72",7.1828215798759,2.70503592031269,1.70470277903381,1.58680794891755,0.112556147974245,NA
"UGT2B27P",2.2559708919673,-4.78713610225749,3.01754234745392,-1.58643543355628,0.112640567838793,NA
"IPO7P1",1.44661940279247,-4.15633624692006,2.62248556604949,-1.58488431765943,0.11299262025104,NA
"CYCSP30",10.1799363615644,-1.64231948305526,1.03632063569825,-1.58475999269155,0.113020875432713,NA
"CD300H",2.24933148665816,-4.78148991935065,3.01759852496074,-1.58453481462145,0.113072065548657,NA
"SYNGR4",5.38620555619117,-1.93637401137658,1.22227204165543,-1.58424143348152,0.113138787791386,NA
"MALT1-AS1",3.67470699116612,-3.96475472264033,2.50330768466014,-1.58380639620759,0.11323778330108,NA
"SLC15A3",8.70702374060873,2.23498553849423,1.41317198907696,1.5815382386358,0.11375502293532,NA
"BSX",3.85576233671438,4.71753557958227,2.98909099308445,1.57825090989091,0.114507978692312,NA
"RPLP1P3",3.78377498282213,3.44632064947442,2.18389398667524,1.57806224592481,0.114551310503418,NA
"HMGN4",13.4100075180488,-1.20056193834471,0.7612291207351,-1.57713611532012,0.114764208759306,NA
"SMG7-AS1",10.9010442587487,-1.57250090746008,0.997274518017343,-1.57679844320733,0.114841909990182,NA
"ABO",2.20777151686546,-4.75648579187559,3.01784995207049,-1.57611739066492,0.114998751899666,NA
"LINC01632",3.58146650332303,-2.91270124772902,1.848739648246,-1.57550645408209,0.115139589889916,NA
"LCE3E",2.74139875326235,4.74186221397308,3.01264438343638,1.57398670750653,0.115490522519394,NA
"PRR33",3.85133292316495,2.06069511354972,1.30923461224597,1.57396932091081,0.115494542209459,NA
"GAS6-DT",2.1879072324537,-4.74652719635919,3.01795130282018,-1.57276467381157,0.115773318273505,NA
"LINC01775",9.86443249073581,-1.73889661844873,1.10642472586346,-1.57163571800304,0.116035057952647,NA
"AVP",3.33610525166717,3.97836155356175,2.53137515170519,1.57162068644066,0.116038546038758,NA
"RPS10P1",12.7596208044946,1.95043656487986,1.24173117849937,1.57073978543162,0.116243103779311,NA
"LRRC8E",22.9348303260887,1.78381731277565,1.13645671609411,1.56963066653912,0.11650105979513,NA
"B4GALNT2P1",2.16786986179081,-4.73356259954616,3.01808429290564,-1.56839973312639,0.116787873365385,NA
"MTATP6P9",2.15529142529145,-4.72534559931323,3.01816919974749,-1.56563309959844,0.117434536443577,NA
"ATF4P4",11.5257594002258,-1.02664684584388,0.656392592431654,-1.56407439340622,0.117800098687323,NA
"DMRTC1B",1.81762579875068,3.59843409900612,2.30382271315407,1.56194054275976,0.118301996325203,NA
"UBE2E4P",10.8483976393582,-1.68110641625591,1.07754760658451,-1.56012263957831,0.118730902440141,NA
"NFYCP2",2.13013455229274,-4.70877575769554,3.01834188645102,-1.56005380928936,0.118747165803121,NA
"RNA5SP427",5.98270843778783,-2.7704013640922,1.77584085831082,-1.56005046912109,0.118747955069417,NA
"FAM181B",2.46269446782614,-3.34553280826514,2.14479588605628,-1.55983738593265,0.118798314140679,NA
"SLC32A1",2.12677156421396,-4.70523136557371,3.01837908192137,-1.5588603147152,0.119029444951118,NA
"APOA4",2.55838755599811,4.64756312911522,2.98303151245432,1.55800001096582,0.119233245523438,NA
"GTSF1",11.6242689203134,-1.76827882350492,1.13546646979077,-1.55731487503172,0.119395745455372,NA
"IFI27L1",2.72325380007497,-2.11795933671195,1.36042401928823,-1.55683765258721,0.119509035142148,NA
"ARIH2OS",23.3546405816761,1.0546740043215,0.677609021480423,1.55646393552623,0.119597812070288,NA
"IGFN1",13.273052642266,2.40628678166956,1.54682665195437,1.55562795522646,0.119796587211982,NA
"CYP51A1P1",8.54438776862095,1.1578124800575,0.744702187020184,1.55473221408187,0.120009859056439,NA
"SND1-DT",11.5112207884217,-1.28481819247587,0.827088280434891,-1.55342328366725,0.120322043921608,NA
"LINC02705",4.43109618552337,-3.89570648617626,2.50925106040277,-1.55253754702048,0.120533655893495,NA
"LINC02677",6.7083332446319,3.83198159297935,2.47066557038877,1.55099161898159,0.120903692452343,NA
"NUTF2P7",2.29764201887257,3.94679483947956,2.55001316208903,1.54775469325274,0.121681368448124,NA
"LEFTY3P",5.1669098554558,-2.34323422237214,1.51412754737167,-1.54758047064113,0.121723336347926,NA
"SNRPGP12",8.83410215784613,-1.72789834859872,1.11693948682121,-1.54699369928829,0.121864764981216,NA
"LEF1-AS1",8.92141200154892,2.85123414340776,1.84393998659472,1.5462727443062,0.122038711556471,NA
"CALR3",9.37032016584491,1.27811043243653,0.826942245907809,1.545586089913,0.122204562738471,NA
"PMCH",14.9108675004569,1.92212324420927,1.24373735280766,1.54544143895832,0.122239523484215,NA
"CH25H",2.55571020995514,2.95073088173948,1.91035801731572,1.54459575377688,0.12244407392955,NA
"MTND6P28",19.4846493745091,-1.76098697640304,1.14030076524166,-1.5443179817825,0.122511318464914,NA
"LINC00459",4.61598313970444,-3.32787296301559,2.16033364436087,-1.54044398267016,0.123452167387944,NA
"FBXL19-AS1",13.4368590617759,-1.57397657315831,1.02361010253128,-1.53767198004985,0.124128838028544,NA
"CCDC78",19.7233809111706,1.2208323857703,0.793963221709346,1.53764349832468,0.124135805662077,NA
"FZD9",4.51630565021215,-2.6436934874497,1.72053552152968,-1.53655269209395,0.124402885010887,NA
"SMIM45",15.7244188477922,1.19909179520593,0.780433591018543,1.53644308626055,0.124429746304838,NA
"LINC02563",2.53180925624618,4.62853462814765,3.01341666881456,1.5359756505125,0.124544352395491,NA
"TRIM53BP",2.02494934947297,-4.63465553727154,3.01913894852991,-1.53509183124158,0.12476127255427,NA
"LINC00390",2.97219595122128,-3.26468858818084,2.12797312435412,-1.53417754708333,0.124985979771559,NA
"TBX4",7.28961413866011,1.79222657494458,1.16953269231742,1.53242965050707,0.125416445298496,NA
"VPS35P1",9.03378141534099,-2.19703942680836,1.43375839246124,-1.53236377785858,0.125432690736196,NA
"TPPP3",2.00808820279049,-4.62604206550264,3.01923424240736,-1.53219051391458,0.125475428722888,NA
"TATDN1",8.9437949739545,-1.18135433574193,0.771136711176405,-1.53196484957865,0.125531109016808,NA
"LINC01460",19.8825553751098,1.45654797646694,0.951086342725254,1.53145714645984,0.12565644979282,NA
"LINC01780",23.341254060138,1.9513139572542,1.27447673415664,1.53107067783818,0.125751925777853,NA
"PIGPP1",1.99767810557868,-4.61550208269184,3.01935162188791,-1.52864013890701,0.126353679634781,NA
"DNAJC18",2.35420221479194,1.79695474451199,1.1762970435987,1.52763687904416,0.126602719974949,NA
"ZYX",21.4437396893565,1.24338058894611,0.815116495119017,1.52540231536421,0.127158781614319,NA
"SSBL5P",2.15193333491908,-2.09629467070111,1.37465735040412,-1.52495796140386,0.127269583399268,NA
"OR7D2",5.73235552621373,-2.00336962950916,1.31457129599356,-1.52397183447932,0.127515747197668,NA
"SNRPGP17",5.48183346436238,3.73722763799656,2.45368355622385,1.52310905312829,0.127731424268423,NA
"IDH1-AS1",1.70598656191485,4.06369475496676,2.66875617423616,1.52269240412337,0.127835679234397,NA
"AMBP",8.84845237310323,2.63514125872939,1.7314922521559,1.52189029748666,0.128036570695323,NA
"CTNNA1-AS1",2.26414346048143,3.92964945711138,2.58501883999917,1.52016279197123,0.128470066311767,NA
"RPP38-DT",7.67205439540068,-1.55475842513856,1.02338809003938,-1.51922661624754,0.128705463887475,NA
"OR1X5P",12.848967714586,1.92688660460625,1.27064119907116,1.51646791085856,0.129401078430744,NA
"HNRNPA1P53",2.43001834658448,4.57024750312736,3.01383803311904,1.51642107270031,0.129412913947638,NA
"TMEM81",20.1147213605554,-1.09883827131604,0.72518156641076,-1.51525951873634,0.129706695605461,NA
"LINC02110",1.93539772825736,-4.57090421244121,3.0198578309904,-1.51361569592239,0.130123337860562,NA
"SNRPFP1",4.91967165489124,1.85931794593049,1.22897800944814,1.51289765287614,0.130305658212269,NA
"KBTBD4",3.36368873108857,4.51986539181216,2.98765936576013,1.51284495267827,0.130319047273779,NA
"LINC00887",9.06471575316851,2.29982300525924,1.52278040533069,1.51027882760273,0.1309722918577,NA
"RPL35P2",1.9136714300455,-2.89318955070752,1.9182397289444,-1.508252335228,0.131489957342636,NA
"PRSS54",2.38258180532588,4.54379355402202,3.01403493611666,1.50754508502026,0.131670996603359,NA
"CLDN11",10.6639590626313,-2.03969123148677,1.35411649670419,-1.50628933068256,0.131992915851553,NA
"LINC01678",2.8229874847862,3.20835437969608,2.13125847069178,1.50538023605118,0.132226347355079,NA
"UNC93B2",2.37476202714566,4.53603970309188,3.01409333437937,1.5049433444389,0.132338643304018,NA
"ABHD17AP6",4.0755239633299,2.91073994986201,1.93933798864275,1.50089358683635,0.13338308719128,NA
"LINC02060",1.88294460453208,-4.53065138081819,3.02032826550911,-1.50005263750843,0.133600768108925,NA
"DXO",2.2287156564805,3.89809222757727,2.59978003355496,1.49939309374839,0.133771684185617,NA
"RPS18P13",6.67697649021223,-1.95494154284897,1.30469903610526,-1.49838505950368,0.134033235864589,NA
"PGAM4P1",1.87426206001762,-4.52415164581077,3.02040545819076,-1.49786235935382,0.134169014965822,NA
"OR1S2",4.01682658336107,-3.74527705873959,2.50336641914304,-1.49609622870218,0.134628580551983,NA
"SLC39A2",3.95398192148528,-2.80257243214791,1.87337818442446,-1.49599928911787,0.134653840426309,NA
"LINC02623",3.35289793449773,4.5044958561183,3.01117586314754,1.49592586445941,0.134672975375384,NA
"FLJ20712",1.86847487086716,-4.51620797594247,3.02050026979667,-1.49518542378627,0.134866056579373,NA
"WBP11P1",3.2536093704191,3.93346079455721,2.63687667366579,1.49171208264697,0.135774640222271,NA
"DCST1-AS1",1.84423097483405,-4.50375048512217,3.02065000435793,-1.49098719766426,0.13596485613263,NA
"NOC4L",3.12907768638189,2.67473966072233,1.79578241398951,1.48945642851025,0.136367218801607,NA
"AARD",8.96937227474613,1.99890888641554,1.34235949205404,1.48910101820555,0.136460769732724,NA
"EXOGP1",1.83917402532125,-4.49586240115916,3.0207454825391,-1.48832876756639,0.136664211909495,NA
"CIBAR1P1",1.66863530157142,3.45497482534077,2.32184009273004,1.48803306315483,0.136742174396812,NA
"LINC01001",10.1712886945282,-1.44884658959108,0.975134853561499,-1.48579100039285,0.137334411343653,NA
"UNC93B7",2.27809533997673,4.47518197687567,3.01456269897149,1.48452111425731,0.137670725929536,NA
"CYP2S1",10.5409058051019,3.02129475026061,2.03533709637537,1.48441983180136,0.137697576728105,NA
"MED10",2.57160400741174,-2.15300366342781,1.45042690003853,-1.48439308687023,0.137704667699526,NA
"EHD2",24.5322925389753,-1.03655889868691,0.698413809994648,-1.48416151549874,0.137766076749797,NA
"SLC25A21-AS1",2.25910398269119,4.46263149540358,3.01466197010224,1.48030908263066,0.138790780461643,NA
"VDAC1P10",1.80655821815901,-4.47072745711587,3.02105320022294,-1.47985724209887,0.138911348579369,NA
"TCP1P3",17.7413643013785,1.00418979641412,0.678752645238831,1.47946354752073,0.139016466906357,NA
"CCND1",23.9198135343461,-0.943911474813799,0.638262061606274,-1.47887761406078,0.139173027340229,NA
"CYP51A1-AS1",15.9232423621336,-1.42131247642295,0.961632596001589,-1.47802027752873,0.139402350816897,NA
"GLRX3P2",9.5631483758553,1.47625969606589,1.00085099511323,1.47500447446612,0.140211340468819,NA
"LINC01922",1.78555118568211,-4.45246960718378,3.02128008660786,-1.4737030263827,0.140561567664123,NA
"SLC30A3",24.709374682977,1.25319155909328,0.850905774639422,1.47277359778681,0.140812093765366,NA
"ZBTB4",20.8633897268798,-1.06946271369364,0.726402038339527,-1.47227383356235,0.140946946327466,NA
"TRT-CGT4-1",19.8134222750974,0.985127268243696,0.670320714511169,1.46963572349409,0.141660439637862,NA
"ID2-AS1",23.3659972807602,1.23827160987926,0.842762772058755,1.46930031906171,0.141751350326816,NA
"LINC02579",19.8219005436898,1.25834185468366,0.856646357122462,1.46891636697145,0.141855474772046,NA
"BIRC7",4.19324292582178,3.73151756089793,2.54140656525867,1.46828831400226,0.142025923878771,NA
"ADAM20P2",1.76103112469114,-4.43485468915177,3.02150170274158,-1.46776508023404,0.142168045873784,NA
"PNMT",13.5761180104147,-1.5353826897635,1.04669085927748,-1.46689223102928,0.142405374265432,NA
"ODF3L1",1.75356905621596,-4.43020235469381,3.02156068446035,-1.46619671664316,0.142594702844543,NA
"HAS1",6.76254478360597,-2.05642059480296,1.40417686121012,-1.46450255064788,0.143056686665403,NA
"FBXO34-AS1",5.36594734030568,-2.40834248052635,1.64478858708925,-1.46422616221355,0.143132164151458,NA
